"district_id","district_name","year","value"
"d314","Abim",2013,
"d314","Abim",2014,
"d314","Abim",2015,38
"d314","Abim",2016,
"d314","Abim",2017,
"d301","Adjumani",2013,
"d301","Adjumani",2014,
"d301","Adjumani",2015,46.2
"d301","Adjumani",2016,60.2
"d301","Adjumani",2017,57.6
"d322","Agago",2013,
"d322","Agago",2014,
"d322","Agago",2015,16.5
"d322","Agago",2016,20.6
"d322","Agago",2017,20.6
"d323","Alebtong",2013,
"d323","Alebtong",2014,
"d323","Alebtong",2015,22.6
"d323","Alebtong",2016,25
"d315","Amolatar",2013,
"d315","Amolatar",2014,
"d315","Amolatar",2015,45
"d315","Amolatar",2016,36
"d315","Amolatar",2017,36
"d324","Amudat",2013,
"d324","Amudat",2014,
"d324","Amudat",2015,3.1
"d324","Amudat",2016,11.9
"d324","Amudat",2017,4
"d216","Amuria",2013,
"d216","Amuria",2014,
"d216","Amuria",2015,62.1
"d216","Amuria",2016,55
"d216","Amuria",2017,56
"d316","Amuru",2013,
"d316","Amuru",2014,
"d316","Amuru",2015,46
"d316","Amuru",2016,
"d316","Amuru",2017,72.2
"d302","Apac",2013,
"d302","Apac",2014,
"d302","Apac",2015,20
"d302","Apac",2016,30.1
"d302","Apac",2017,30.1
"d303","Arua",2013,
"d303","Arua",2014,
"d303","Arua",2015,35
"d303","Arua",2016,35
"d303","Arua",2017,35
"d217","Budaka",2013,
"d217","Budaka",2014,
"d217","Budaka",2015,24
"d217","Budaka",2016,33
"d217","Budaka",2017,25.2
"d218","Bududa",2013,
"d218","Bududa",2014,
"d218","Bududa",2015,24
"d218","Bududa",2016,21
"d218","Bududa",2017,21
"d201","Bugiri",2013,
"d201","Bugiri",2014,
"d201","Bugiri",2015,23.3
"d201","Bugiri",2016,23.3
"d201","Bugiri",2017,23.3
"d420","Buhweju",2013,
"d420","Buhweju",2014,
"d420","Buhweju",2015,16
"d420","Buhweju",2016,18
"d420","Buhweju",2017,21
"d117","Buikwe",2013,
"d117","Buikwe",2014,
"d117","Buikwe",2015,40.2
"d117","Buikwe",2016,
"d117","Buikwe",2017,
"d219","Bukedea",2013,
"d219","Bukedea",2014,
"d219","Bukedea",2015,39.2
"d219","Bukedea",2016,55
"d219","Bukedea",2017,55
"d118","Bukomansimbi",2013,
"d118","Bukomansimbi",2014,
"d118","Bukomansimbi",2015,40.6
"d118","Bukomansimbi",2016,35
"d118","Bukomansimbi",2017,35
"d220","Bukwo",2013,
"d220","Bukwo",2014,
"d220","Bukwo",2015,30
"d220","Bukwo",2016,13.5
"d220","Bukwo",2017,17.3
"d225","Bulambuli",2013,
"d225","Bulambuli",2014,
"d225","Bulambuli",2015,21.3
"d225","Bulambuli",2016,29.4
"d225","Bulambuli",2017,34
"d416","Buliisa",2013,
"d416","Buliisa",2014,
"d416","Buliisa",2015,22
"d416","Buliisa",2016,40
"d416","Buliisa",2017,40
"d401","Bundibugyo",2013,
"d401","Bundibugyo",2014,
"d401","Bundibugyo",2015,26
"d401","Bundibugyo",2016,
"d401","Bundibugyo",2017,29
"d402","Bushenyi",2013,
"d402","Bushenyi",2014,
"d402","Bushenyi",2015,42
"d402","Bushenyi",2016,38.8
"d402","Bushenyi",2017,52.6
"d202","Busia",2013,
"d202","Busia",2014,
"d202","Busia",2015,49.4
"d202","Busia",2016,46.6
"d202","Busia",2017,50.7
"d221","Butaleja",2013,
"d221","Butaleja",2014,
"d221","Butaleja",2015,15
"d221","Butaleja",2016,32
"d221","Butaleja",2017,34
"d119","Butambala",2013,
"d119","Butambala",2014,
"d119","Butambala",2015,46
"d119","Butambala",2016,47
"d119","Butambala",2017,37
"d120","Buvuma",2013,
"d120","Buvuma",2014,
"d120","Buvuma",2015,12
"d120","Buvuma",2016,12
"d120","Buvuma",2017,12
"d226","Buyende",2013,
"d226","Buyende",2014,
"d226","Buyende",2015,44
"d226","Buyende",2016,25.3
"d226","Buyende",2017,31.3
"d317","Dokolo",2013,
"d317","Dokolo",2014,
"d317","Dokolo",2015,62
"d317","Dokolo",2016,46
"d317","Dokolo",2017,65
"d121","Gomba",2013,
"d121","Gomba",2014,
"d121","Gomba",2015,27
"d121","Gomba",2016,27
"d121","Gomba",2017,27
"d304","Gulu",2013,
"d304","Gulu",2014,
"d304","Gulu",2015,20
"d304","Gulu",2016,21
"d304","Gulu",2017,11
"d403","Hoima",2013,
"d403","Hoima",2014,
"d403","Hoima",2015,19
"d403","Hoima",2016,40
"d403","Hoima",2017,40
"d417","Ibanda",2013,
"d417","Ibanda",2014,
"d417","Ibanda",2015,20.9
"d417","Ibanda",2016,36.4
"d417","Ibanda",2017,30
"d203","Iganga",2013,
"d203","Iganga",2014,
"d203","Iganga",2015,18.7
"d203","Iganga",2016,23.8
"d203","Iganga",2017,25
"d418","Isingiro",2013,
"d418","Isingiro",2014,
"d418","Isingiro",2015,75
"d418","Isingiro",2016,35.6
"d418","Isingiro",2017,42.6
"d204","Jinja",2013,
"d204","Jinja",2014,
"d204","Jinja",2015,24.5
"d204","Jinja",2016,16.5
"d204","Jinja",2017,20.3
"d318","Kaabong",2013,
"d318","Kaabong",2014,
"d318","Kaabong",2015,17.9
"d318","Kaabong",2016,31.4
"d318","Kaabong",2017,50
"d404","Kabale",2013,
"d404","Kabale",2014,
"d404","Kabale",2015,21
"d404","Kabale",2016,23
"d404","Kabale",2017,23
"d405","Kabarole",2013,
"d405","Kabarole",2014,
"d405","Kabarole",2015,29
"d405","Kabarole",2016,52.8
"d213","Kaberamaido",2013,
"d213","Kaberamaido",2014,
"d213","Kaberamaido",2015,38
"d213","Kaberamaido",2016,30
"d213","Kaberamaido",2017,30
"d101","Kalangala",2013,
"d101","Kalangala",2014,
"d101","Kalangala",2015,3
"d101","Kalangala",2016,
"d101","Kalangala",2017,
"d222","Kaliro",2013,
"d222","Kaliro",2014,
"d222","Kaliro",2015,16
"d222","Kaliro",2016,31.6
"d222","Kaliro",2017,31.6
"d122","Kalungu",2013,
"d122","Kalungu",2014,
"d122","Kalungu",2015,49.6
"d122","Kalungu",2016,51.2
"d122","Kalungu",2017,51.7
"d102","Kampala",2013,
"d102","Kampala",2014,
"d102","Kampala",2015,
"d102","Kampala",2016,
"d205","Kamuli",2013,
"d205","Kamuli",2014,
"d205","Kamuli",2015,48
"d205","Kamuli",2016,38
"d205","Kamuli",2017,38
"d413","Kamwenge",2013,
"d413","Kamwenge",2014,
"d413","Kamwenge",2015,23.5
"d413","Kamwenge",2016,26
"d413","Kamwenge",2017,28
"d414","Kanungu",2013,
"d414","Kanungu",2014,
"d414","Kanungu",2015,49
"d414","Kanungu",2016,51
"d414","Kanungu",2017,57
"d206","Kapchorwa",2013,
"d206","Kapchorwa",2014,
"d206","Kapchorwa",2015,28
"d206","Kapchorwa",2016,29.4
"d206","Kapchorwa",2017,50
"d406","Kasese",2013,
"d406","Kasese",2014,
"d406","Kasese",2015,30.6
"d406","Kasese",2016,33.3
"d406","Kasese",2017,35
"d207","Katakwi",2013,
"d207","Katakwi",2014,
"d207","Katakwi",2015,21.9
"d207","Katakwi",2016,26.3
"d207","Katakwi",2017,39.8
"d112","Kayunga",2013,
"d112","Kayunga",2014,
"d112","Kayunga",2015,38.3
"d112","Kayunga",2016,31.2
"d112","Kayunga",2017,31.2
"d407","Kibaale",2013,
"d407","Kibaale",2014,
"d407","Kibaale",2015,42
"d407","Kibaale",2016,46
"d407","Kibaale",2017,40.6
"d103","Kiboga",2013,
"d103","Kiboga",2014,
"d103","Kiboga",2015,10.6
"d103","Kiboga",2016,10.6
"d103","Kiboga",2017,10.6
"d227","Kibuku",2013,
"d227","Kibuku",2014,
"d227","Kibuku",2015,25
"d227","Kibuku",2016,
"d227","Kibuku",2017,
"d419","Kiruhura",2013,
"d419","Kiruhura",2014,
"d419","Kiruhura",2015,41
"d419","Kiruhura",2016,45
"d419","Kiruhura",2017,44
"d421","Kiryandongo",2013,
"d421","Kiryandongo",2014,
"d421","Kiryandongo",2015,25
"d421","Kiryandongo",2016,25
"d421","Kiryandongo",2017,30.5
"d408","Kisoro",2013,
"d408","Kisoro",2014,
"d408","Kisoro",2015,18.5
"d408","Kisoro",2016,21
"d408","Kisoro",2017,23
"d305","Kitgum",2013,
"d305","Kitgum",2014,
"d305","Kitgum",2015,21.2
"d305","Kitgum",2016,24.5
"d305","Kitgum",2017,25.5
"d319","Koboko",2013,
"d319","Koboko",2014,
"d319","Koboko",2015,31
"d319","Koboko",2016,31.2
"d319","Koboko",2017,31.2
"d325","Kole",2013,
"d325","Kole",2014,
"d325","Kole",2015,38
"d325","Kole",2016,43
"d325","Kole",2017,43
"d306","Kotido",2013,
"d306","Kotido",2014,
"d306","Kotido",2015,18
"d306","Kotido",2016,0.1
"d306","Kotido",2017,8
"d208","Kumi",2013,
"d208","Kumi",2014,
"d208","Kumi",2015,78
"d208","Kumi",2016,86
"d208","Kumi",2017,73
"d228","Kween",2013,
"d228","Kween",2014,
"d228","Kween",2015,11.2
"d228","Kween",2016,19.2
"d228","Kween",2017,19.8
"d123","Kyankwanzi",2013,
"d123","Kyankwanzi",2014,
"d123","Kyankwanzi",2015,19
"d123","Kyankwanzi",2016,15.6
"d123","Kyankwanzi",2017,15.6
"d422","Kyegegwa",2013,
"d422","Kyegegwa",2014,
"d422","Kyegegwa",2015,27.3
"d422","Kyegegwa",2016,22
"d422","Kyegegwa",2017,43.4
"d415","Kyenjojo",2013,
"d415","Kyenjojo",2014,
