id-to,year,value
AF,1973,0.00
AF,1974,0.00
AF,1975,0.00
AF,1976,0.00
AF,1977,0.00
AF,1978,0.00
AF,1979,0.00
AF,1984,0.00
AF,1988,0.00
AF,1990,0.00
AF,1991,0.00
AF,1992,1995116.79
AF,1993,0.00
AF,1994,820456.84
AF,1995,1159855.69
AF,1996,620292.09
AF,1997,594052.63
AF,1998,541863.44
AF,1999,1032618.56
AF,2000,1220774.13
AF,2001,803860.54
AF,2002,23007660.85
AF,2003,90271433.64
AF,2004,69367270.00
AF,2005,95827098.35
AF,2006,124685954.21
AF,2007,194694819.74
AF,2008,188405419.77
AF,2009,230297630.85
AF,2010,232800443.31
AF,2011,182182299.09
AF,2012,81871831.54
AF,2013,100103935.22
AF,2014,72690098.05
AF,2015,148083762.43
africa,1982,0.00
africa,1983,0.00
africa,1984,0.00
africa,1985,0.00
africa,1986,0.00
africa,1987,0.00
africa,1988,0.00
africa,1989,0.00
africa,1990,0.00
africa,1991,0.00
africa,1992,45830503.23
africa,1993,20379692.70
africa,1994,53256288.25
africa,1995,68107415.00
africa,1996,46731296.90
africa,1997,42673942.65
africa,1998,44800079.63
africa,1999,21545537.91
africa,2000,47457340.39
africa,2001,32229638.64
africa,2002,34551736.54
africa,2003,108491483.23
africa,2004,171852217.64
africa,2005,88869261.10
africa,2006,123082347.65
africa,2007,162573141.83
africa,2008,367021918.92
africa,2009,188441837.32
africa,2010,117354135.47
africa,2011,103763310.13
africa,2012,103510956.65
africa,2013,79292362.21
africa,2014,172518486.37
africa,2015,123751807.18
AG,1973,0.00
AG,1974,0.00
AG,1975,0.00
AG,1976,0.00
AG,1977,0.00
AG,1978,0.00
AG,1979,0.00
AG,1980,0.00
AG,1981,0.00
AG,1983,0.00
AG,1984,0.00
AG,1985,0.00
AG,1986,0.00
AG,1987,0.00
AG,1988,0.00
AG,1989,0.00
AG,1990,0.00
AG,1991,0.00
AG,1992,3232336.86
AG,1993,687603.01
AG,1994,192979.05
AG,1995,0.00
AG,1996,39835.26
AG,1997,0.00
AG,1998,0.00
AG,1999,0.00
AG,2000,0.00
AG,2001,0.00
AG,2002,0.00
AG,2003,0.00
AG,2004,7374.57
AG,2005,0.00
AG,2006,0.00
AG,2007,60941.12
AG,2009,1912098.07
AG,2011,11574.15
AG,2012,45023.26
AG,2013,44263.94
AG,2014,3900.16
AI,1984,0.00
AI,1985,0.00
AI,1986,0.00
AI,1987,0.00
AI,1992,79074.78
AI,1994,31965.86
AI,1997,0.00
AI,1998,0.00
AI,1999,0.00
AI,2000,0.00
AI,2003,0.00
AI,2006,0.00
AI,2007,0.00
AI,2009,1297989.40
AL,1995,0.00
AL,1996,0.00
AL,1997,0.00
AL,1998,36049.14
AL,1999,29882.92
AL,2000,1401236.47
AL,2001,6832823.26
AL,2002,447792.61
AL,2003,73849.75
AL,2004,69574.09
AL,2005,442070.58
AL,2006,0.00
AL,2007,35328.13
AL,2008,24651.53
AL,2009,60000.59
AL,2010,9779.52
AL,2011,55185.88
AL,2012,8138.40
AL,2013,25318.52
AL,2014,7815.97
AL,2015,217319.80
AM,1993,0.00
AM,1995,0.00
AM,1996,0.00
AM,1997,0.00
AM,1998,102514.85
AM,1999,29882.85
AM,2000,99785.10
AM,2001,340336.21
AM,2002,556129.13
AM,2003,66864.07
AM,2007,62707.46
AM,2008,127507.87
AM,2009,722047.29
AM,2010,6488.68
AM,2011,27069.08
AM,2012,49620.71
AM,2013,70498.01
AM,2015,37925.40
america,1976,0.00
america,1977,0.00
america,1978,0.00
america,1981,0.00
america,1982,0.00
america,1983,0.00
america,1984,0.00
america,1985,0.00
america,1986,0.00
america,1987,0.00
america,1988,0.00
america,1989,0.00
america,1990,0.00
america,1991,0.00
america,1992,13128848.35
america,1993,3138014.49
america,1994,5913667.58
america,1995,1061465.86
america,1996,1585443.67
america,1997,2138818.67
america,1998,1150193.53
america,1999,660742.89
america,2000,3670816.82
america,2001,2194438.86
america,2002,5315992.62
america,2003,16862591.84
america,2004,10897285.30
america,2005,24391603.36
america,2006,24342229.70
america,2007,59006763.82
america,2008,101593682.06
america,2009,123118434.21
america,2010,87709178.54
america,2011,108889954.78
america,2012,108187020.69
america,2013,87238681.31
america,2014,99534108.61
america,2015,100263275.24
ANHH,1994,0.00
AO,1981,0.00
AO,1984,0.00
AO,1985,0.00
AO,1986,0.00
AO,1987,0.00
AO,1988,0.00
AO,1989,0.00
AO,1990,0.00
AO,1991,0.00
AO,1992,744519.04
AO,1993,0.00
AO,1994,120759.77
AO,1995,35883.76
