id-to,year,round
AF,1973,0.00
AF,1974,0.00
AF,1975,0.00
AF,1976,0.00
AF,1977,0.00
AF,1978,0.00
AF,1979,0.00
AF,1980,0.00
AF,1981,0.00
AF,1982,0.00
AF,1983,0.00
AF,1984,0.00
AF,1985,0.00
AF,1986,0.00
AF,1987,0.00
AF,1988,0.00
AF,1989,0.00
AF,1990,0.00
AF,1991,0.00
AF,1992,0.00
AF,1993,0.00
AF,1994,0.00
AF,1995,0.00
AF,1996,0.00
AF,1997,0.00
AF,1998,0.00
AF,1999,0.00
AF,2000,0.00
AF,2001,0.00
AF,2002,474869501.83
AF,2003,615225736.60
AF,2004,959028451.92
AF,2005,1573130855.34
AF,2006,1625683991.69
AF,2007,1708821576.20
AF,2008,2343961649.05
AF,2009,2983687132.65
AF,2010,3312041988.91
AF,2011,3250402167.04
AF,2012,2843298133.88
AF,2013,1740013605.61
AF,2014,1962025956.95
AF,2015,1639577142.00
africa,1973,0.00
africa,1980,0.00
africa,1981,0.00
africa,1982,0.00
africa,1983,0.00
africa,1984,0.00
africa,1985,0.00
africa,1986,0.00
africa,1987,0.00
africa,1988,0.00
africa,1989,0.00
africa,1990,0.00
africa,1991,0.00
africa,1992,0.00
africa,1993,0.00
africa,1994,0.00
africa,1995,0.00
africa,1996,0.00
africa,1997,0.00
africa,1998,0.00
africa,1999,0.00
africa,2000,0.00
AG,1983,0.00
AG,1990,484895.21
AG,1991,0.00
AG,1992,0.00
AG,1993,0.00
AG,1994,0.00
AG,1995,0.00
AG,1996,0.00
AG,1997,0.00
AG,1998,0.00
AG,1999,0.00
AG,2000,0.00
AG,2001,0.00
AG,2002,32294.12
AG,2003,1266.44
AG,2004,0.00
AG,2005,7160.87
AG,2006,0.00
AG,2007,0.00
AG,2008,0.00
AG,2009,27544.43
AG,2010,235343.06
AG,2011,208928.25
AG,2012,174364.91
AG,2013,243686.16
AG,2014,0.00
AG,2015,17912.00
AI,2010,75.95
AI,2013,20542.56
AL,1991,0.00
AL,1995,0.00
AL,1998,0.00
AL,1999,0.00
AL,2000,0.00
AL,2001,0.00
AL,2002,79824600.51
AL,2003,50643508.62
AL,2004,49679879.18
AL,2005,42968797.79
AL,2006,46996253.66
AL,2007,36251362.59
AL,2008,39723760.57
AL,2009,35026568.05
AL,2010,32853885.27
AL,2011,26041541.34
AL,2012,21590834.09
AL,2013,22485622.72
AL,2014,17968684.22
AL,2015,16298413.00
AM,1994,0.00
AM,1995,0.00
AM,1996,19927196.84
AM,1997,21112569.25
AM,1998,20656038.01
AM,1999,0.00
AM,2000,0.00
AM,2001,0.00
AM,2002,148401805.65
AM,2003,96150352.88
AM,2004,92230768.40
AM,2005,65555373.86
AM,2006,77060374.22
AM,2007,92129609.45
AM,2008,105727250.16
AM,2009,88032341.61
AM,2010,102403961.44
AM,2011,115324566.47
AM,2012,57335420.51
AM,2013,43352696.89
AM,2014,32675692.26
AM,2015,26807976.00
america,1975,0.00
america,1980,0.00
america,1981,0.00
america,1982,0.00
america,1983,0.00
america,1984,0.00
america,1985,0.00
america,1986,0.00
america,1987,0.00
america,1988,0.00
america,1989,0.00
america,1990,6512389.24
america,1991,778147.83
america,1992,0.00
america,1993,136869.81
america,1994,1696097.58
america,1995,0.00
america,1996,0.00
america,1997,0.00
america,1998,0.00
america,1999,0.00
america,2000,0.00
america,2001,14728661.22
america,2002,150792862.13
america,2003,164169363.21
america,2004,206399355.15
america,2005,115179006.43
america,2006,90549095.88
america,2007,90420408.26
america,2008,97820463.61
america,2009,90631014.46
america,2010,83629647.78
america,2011,116962425.33
america,2012,123676789.43
america,2013,117767105.28
america,2014,102194486.81
america,2015,100226942.00
AO,1979,0.00
AO,1980,0.00
AO,1981,0.00
AO,1982,0.00
AO,1983,0.00
AO,1984,0.00
AO,1985,0.00
AO,1986,0.00
AO,1987,0.00
AO,1988,0.00
AO,1989,0.00
AO,1990,0.00
AO,1991,0.00
AO,1992,0.00
AO,1994,11720926.93
AO,1995,14804772.99
AO,1996,13058612.76
AO,1997,758746.15
AO,1998,13706212.92
AO,1999,0.00
AO,2000,1775032.98
AO,2001,0.00
AO,2002,138079313.82
AO,2003,195670691.91
AO,2004,150949738.55
AO,2005,82944352.11
AO,2006,40200930.80
AO,2007,46941901.34
AO,2008,49406844.37
AO,2009,47707684.16
AO,2010,60611748.54
AO,2011,72068085.78
AO,2012,82794961.59
AO,2013,64807771.11
AO,2014,61455080.49
AO,2015,63741904.00
AR,1990,14458095.84
AR,1991,24662034.86
AR,1992,36420629.08
AR,1993,136500258.56
