"district_id","district_name","year","value"
"d314","Abim",2010,77
"d314","Abim",2011,
"d314","Abim",2012,65
"d314","Abim",2013,81
"d314","Abim",2014,71
"d314","Abim",2015,83
"d314","Abim",2016,86
"d301","Adjumani",2010,47
"d301","Adjumani",2011,
"d301","Adjumani",2012,52
"d301","Adjumani",2013,53
"d301","Adjumani",2014,63
"d301","Adjumani",2015,65
"d301","Adjumani",2016,65
"d322","Agago",2010,74
"d322","Agago",2011,
"d322","Agago",2012,74
"d322","Agago",2013,75
"d322","Agago",2014,79
"d322","Agago",2015,77
"d322","Agago",2016,82
"d323","Alebtong",2010,84
"d323","Alebtong",2011,
"d323","Alebtong",2012,81
"d323","Alebtong",2013,90
"d323","Alebtong",2014,112
"d323","Alebtong",2015,91
"d323","Alebtong",2016,89
"d315","Amolatar",2010,74
"d315","Amolatar",2011,
"d315","Amolatar",2012,75
"d315","Amolatar",2013,74
"d315","Amolatar",2014,78
"d315","Amolatar",2015,86
"d315","Amolatar",2016,79
"d324","Amudat",2010,84
"d324","Amudat",2011,
"d324","Amudat",2012,65
"d324","Amudat",2013,67
"d324","Amudat",2014,60
"d324","Amudat",2015,71
"d324","Amudat",2016,69
"d216","Amuria",2010,78
"d216","Amuria",2011,
"d216","Amuria",2012,89
"d216","Amuria",2013,84
"d216","Amuria",2014,88
"d216","Amuria",2015,89
"d216","Amuria",2016,80
"d316","Amuru",2010,92
"d316","Amuru",2011,
"d316","Amuru",2012,73
"d316","Amuru",2013,78
"d316","Amuru",2014,81
"d316","Amuru",2015,83
"d316","Amuru",2016,82
"d302","Apac",2010,82
"d302","Apac",2011,
"d302","Apac",2012,83
"d302","Apac",2013,84
"d302","Apac",2014,90
"d302","Apac",2015,100
"d302","Apac",2016,92
"d303","Arua",2010,104
"d303","Arua",2011,
"d303","Arua",2012,108
"d303","Arua",2013,110
"d303","Arua",2014,113
"d303","Arua",2015,107
"d303","Arua",2016,113
"d217","Budaka",2010,81
"d217","Budaka",2011,
"d217","Budaka",2012,84
"d217","Budaka",2013,90
"d217","Budaka",2014,103
"d217","Budaka",2015,120
"d217","Budaka",2016,98
"d218","Bududa",2010,66
"d218","Bududa",2011,
"d218","Bududa",2012,67
"d218","Bududa",2013,72
"d218","Bududa",2014,90
"d218","Bududa",2015,84
"d218","Bududa",2016,78
"d201","Bugiri",2010,79
"d201","Bugiri",2011,
"d201","Bugiri",2012,84
"d201","Bugiri",2013,78
"d201","Bugiri",2014,82
"d201","Bugiri",2015,83
"d201","Bugiri",2016,80
"d420","Buhweju",2010,45
"d420","Buhweju",2011,
"d420","Buhweju",2012,44
"d420","Buhweju",2013,44
"d420","Buhweju",2014,46
"d420","Buhweju",2015,56
"d420","Buhweju",2016,47
"d117","Buikwe",2010,58
"d117","Buikwe",2011,
"d117","Buikwe",2012,54
"d117","Buikwe",2013,54
"d117","Buikwe",2014,51
"d117","Buikwe",2015,60
"d117","Buikwe",2016,51
"d219","Bukedea",2010,82
"d219","Bukedea",2011,
"d219","Bukedea",2012,85
"d219","Bukedea",2013,87
"d219","Bukedea",2014,120
"d219","Bukedea",2015,97
"d219","Bukedea",2016,92
"d118","Bukomansimbi",2010,77
"d118","Bukomansimbi",2011,
"d118","Bukomansimbi",2012,63
"d118","Bukomansimbi",2013,80
"d118","Bukomansimbi",2014,77
"d118","Bukomansimbi",2015,51
"d118","Bukomansimbi",2016,81
"d220","Bukwo",2010,74
"d220","Bukwo",2011,
"d220","Bukwo",2012,72
"d220","Bukwo",2013,67
"d220","Bukwo",2014,131
