"id","entity-name","year","value"
"AU","Australia",1960,765720973.1
"AU","Australia",1961,911580554.3
"AU","Australia",1962,944522244.5
"AU","Australia",1963,1189638853
"AU","Australia",1964,1207852150
"AU","Australia",1965,1394510503
"AU","Australia",1966,1503751352
"AU","Australia",1967,1770698319
"AU","Australia",1968,1698640439
"AU","Australia",1969,1891621949
"AU","Australia",1970,2047990020
"AU","Australia",1971,1922427297
"AU","Australia",1972,2214681383
"AU","Australia",1973,1768374487
"AU","Australia",1974,2131316038
"AU","Australia",1975,2608166111
"AU","Australia",1976,1696411073
"AU","Australia",1977,1807862570
"AU","Australia",1978,2380056237
"AU","Australia",1979,2380478351
"AU","Australia",1980,2257590933
"AU","Australia",1981,1979003966
"AU","Australia",1982,2722864066
"AU","Australia",1983,2408492364
"AU","Australia",1984,2405839897
"AU","Australia",1985,2763630866
"AU","Australia",1986,2736108542
"AU","Australia",1987,2031411418
"AU","Australia",1988,2940577959
"AU","Australia",1989,2498596275
"AU","Australia",1990,2262392960
"AU","Australia",1991,2443314373
"AU","Australia",1992,2488257983
"AU","Australia",1993,2492446016
"AU","Australia",1994,2619200427
"AU","Australia",1995,2758844164
"AU","Australia",1996,2299743250
"AU","Australia",1997,2361547012
"AU","Australia",1998,2522437698
"AU","Australia",1999,2478904007
"AU","Australia",2000,2654314677
"AU","Australia",2001,2544644327
"AU","Australia",2002,2660615552
"AU","Australia",2003,2678466220
"AU","Australia",2004,2728383842
"AU","Australia",2005,2902596998
"AU","Australia",2006,3533018141
"AU","Australia",2007,3843067108
"AU","Australia",2008,4048881367
"AU","Australia",2009,3992991758
"AU","Australia",2010,4459377647
"AU","Australia",2011,4967311995
"AU","Australia",2012,5402700000
"AU","Australia",2013,5152222822
"AU","Australia",2014,4838362220
"AT","Austria",1960,1355376.086
"AT","Austria",1961,37448835.53
"AT","Austria",1962,28492576.69
"AT","Austria",1963,50271393.71
"AT","Austria",1964,76547610
"AT","Austria",1965,119548576.7
"AT","Austria",1966,133462382.3
"AT","Austria",1967,154995994.8
"AT","Austria",1968,163771204.4
"AT","Austria",1969,138296010.5
"AT","Austria",1970,96708810.5
"AT","Austria",1971,101504020.1
"AT","Austria",1972,126726984.8
"AT","Austria",1973,224898676.8
"AT","Austria",1974,290793225.4
"AT","Austria",1975,337732801.7
"AT","Austria",1976,207098467.3
"AT","Austria",1977,392538450
"AT","Austria",1978,463505260.5
"AT","Austria",1979,351271719.7
"AT","Austria",1980,438391479.4
"AT","Austria",1981,625672917.9
"AT","Austria",1982,681831307.5
"AT","Austria",1983,463647227.6
"AT","Austria",1984,566860559.8
"AT","Austria",1985,780106386.1
"AT","Austria",1986,445998295.7
"AT","Austria",1987,367910557.9
"AT","Austria",1988,530101093.8
"AT","Austria",1989,517113884.7
"AT","Austria",1990,256542235.3
"AT","Austria",1991,445038353.4
"AT","Austria",1992,281103592.6
"AT","Austria",1993,292179976.7
"AT","Austria",1994,439245536.9
"AT","Austria",1995,730256237.6
"AT","Austria",1996,645096100
