"district_id","district_name","year","value"
"d314","Abim",2010,185.1
"d314","Abim",2011,201.4
"d314","Abim",2012,209
"d314","Abim",2013,182
"d314","Abim",2014,181
"d314","Abim",2015,72
"d314","Abim",2016,80
"d301","Adjumani",2010,32.3
"d301","Adjumani",2011,30.7
"d301","Adjumani",2012,30
"d301","Adjumani",2013,31
"d301","Adjumani",2014,34
"d301","Adjumani",2015,54
"d301","Adjumani",2016,69
"d322","Agago",2010,92.8
"d322","Agago",2011,102.4
"d322","Agago",2012,96
"d322","Agago",2013,105
"d322","Agago",2014,110
"d322","Agago",2015,122
"d322","Agago",2016,132
"d323","Alebtong",2010,105.2
"d323","Alebtong",2011,116.2
"d323","Alebtong",2012,116
"d323","Alebtong",2013,119
"d323","Alebtong",2014,123
"d323","Alebtong",2015,105
"d323","Alebtong",2016,119
"d315","Amolatar",2010,124.4
"d315","Amolatar",2011,128.3
"d315","Amolatar",2012,127
"d315","Amolatar",2013,130
"d315","Amolatar",2014,131
"d315","Amolatar",2015,100
"d315","Amolatar",2016,101
"d324","Amudat",2010,23.7
"d324","Amudat",2011,24.3
"d324","Amudat",2012,24
"d324","Amudat",2013,30
"d324","Amudat",2014,19
"d324","Amudat",2015,18
"d324","Amudat",2016,18
"d216","Amuria",2010,73.7
"d216","Amuria",2011,78.7
"d216","Amuria",2012,75
"d216","Amuria",2013,69
"d216","Amuria",2014,65
"d216","Amuria",2015,94
"d216","Amuria",2016,96
"d316","Amuru",2010,81.5
"d316","Amuru",2011,84.4
"d316","Amuru",2012,81
"d316","Amuru",2013,84
"d316","Amuru",2014,93
"d316","Amuru",2015,77
"d316","Amuru",2016,81
"d302","Apac",2010,118.2
"d302","Apac",2011,122.3
"d302","Apac",2012,123
"d302","Apac",2013,121
"d302","Apac",2014,125
"d302","Apac",2015,111
"d302","Apac",2016,120
"d303","Arua",2010,135.1
"d303","Arua",2011,143.9
"d303","Arua",2012,139
"d303","Arua",2013,144
"d303","Arua",2014,137
"d303","Arua",2015,133
"d303","Arua",2016,137
"d217","Budaka",2010,137.9
"d217","Budaka",2011,145
"d217","Budaka",2012,130
"d217","Budaka",2013,147
"d217","Budaka",2014,154
"d217","Budaka",2015,116
"d217","Budaka",2016,118
"d218","Bududa",2010,114.6
"d218","Bududa",2011,107.5
"d218","Bududa",2012,110
"d218","Bududa",2013,116
"d218","Bududa",2014,109
"d218","Bududa",2015,91
"d218","Bududa",2016,97
"d201","Bugiri",2010,115.5
"d201","Bugiri",2011,104.7
"d201","Bugiri",2012,99
"d201","Bugiri",2013,100
"d201","Bugiri",2014,93
"d201","Bugiri",2015,87
"d201","Bugiri",2016,80
"d420","Buhweju",2010,81.6
"d420","Buhweju",2011,89.1
"d420","Buhweju",2012,76
"d420","Buhweju",2013,76
"d420","Buhweju",2014,97
"d420","Buhweju",2015,86
"d420","Buhweju",2016,89
"d117","Buikwe",2010,90.4
"d117","Buikwe",2011,76.2
"d117","Buikwe",2012,79
"d117","Buikwe",2013,70
"d117","Buikwe",2014,72
"d117","Buikwe",2015,73
"d117","Buikwe",2016,61
"d219","Bukedea",2010,112.9
"d219","Bukedea",2011,127
"d219","Bukedea",2012,127
"d219","Bukedea",2013,132
"d219","Bukedea",2014,130
"d219","Bukedea",2015,106
"d219","Bukedea",2016,109
"d118","Bukomansimbi",2010,104.6
"d118","Bukomansimbi",2011,99.2
"d118","Bukomansimbi",2012,98
"d118","Bukomansimbi",2013,115
"d118","Bukomansimbi",2014,116
"d118","Bukomansimbi",2015,124
"d118","Bukomansimbi",2016,126
"d220","Bukwo",2010,188.3
"d220","Bukwo",2011,211.8
"d220","Bukwo",2012,198
"d220","Bukwo",2013,194
"d220","Bukwo",2014,203
"d220","Bukwo",2015,157
"d220","Bukwo",2016,162
"d225","Bulambuli",2010,129.6
"d225","Bulambuli",2011,141.7
"d225","Bulambuli",2012,146
"d225","Bulambuli",2013,149
"d225","Bulambuli",2014,150
"d225","Bulambuli",2015,88
"d225","Bulambuli",2016,90
"d416","Buliisa",2010,112.4
"d416","Buliisa",2011,117.6
"d416","Buliisa",2012,109
"d416","Buliisa",2013,125
"d416","Buliisa",2014,118
"d416","Buliisa",2015,81
"d416","Buliisa",2016,80
"d401","Bundibugyo",2010,82.2
"d401","Bundibugyo",2011,77.3
"d401","Bundibugyo",2012,76
"d401","Bundibugyo",2013,67
"d401","Bundibugyo",2014,72
"d401","Bundibugyo",2015,86
"d401","Bundibugyo",2016,101
"d402","Bushenyi",2010,93.9
