"district_id","district_name","year","value"
"d314","Abim",2010,60
"d314","Abim",2011,65
"d314","Abim",2012,
"d314","Abim",2013,63
"d314","Abim",2014,66
"d314","Abim",2015,59.5
"d314","Abim",2016,66
"d301","Adjumani",2010,49
"d301","Adjumani",2011,60
"d301","Adjumani",2012,
"d301","Adjumani",2013,59
"d301","Adjumani",2014,58
"d301","Adjumani",2015,51.6
"d301","Adjumani",2016,45
"d322","Agago",2010,53
"d322","Agago",2011,63
"d322","Agago",2012,
"d322","Agago",2013,56
"d322","Agago",2014,52
"d322","Agago",2015,46
"d322","Agago",2016,42
"d323","Alebtong",2010,55
"d323","Alebtong",2011,56
"d323","Alebtong",2012,
"d323","Alebtong",2013,46
"d323","Alebtong",2014,47
"d323","Alebtong",2015,46.2
"d323","Alebtong",2016,33
"d315","Amolatar",2010,44
"d315","Amolatar",2011,54
"d315","Amolatar",2012,
"d315","Amolatar",2013,49
"d315","Amolatar",2014,45
"d315","Amolatar",2015,43.4
"d315","Amolatar",2016,36
"d324","Amudat",2010,59
"d324","Amudat",2011,60
"d324","Amudat",2012,
"d324","Amudat",2013,55
"d324","Amudat",2014,54
"d324","Amudat",2015,43.4
"d324","Amudat",2016,55
"d216","Amuria",2010,57
"d216","Amuria",2011,61
"d216","Amuria",2012,
"d216","Amuria",2013,51
"d216","Amuria",2014,53
"d216","Amuria",2015,47
"d216","Amuria",2016,36
"d316","Amuru",2010,46
"d316","Amuru",2011,57
"d316","Amuru",2012,
"d316","Amuru",2013,51
"d316","Amuru",2014,52
"d316","Amuru",2015,44.5
"d316","Amuru",2016,40
"d302","Apac",2010,50
"d302","Apac",2011,61
"d302","Apac",2012,
"d302","Apac",2013,55
"d302","Apac",2014,52
"d302","Apac",2015,48.9
"d302","Apac",2016,44
"d303","Arua",2010,57
"d303","Arua",2011,61
"d303","Arua",2012,
"d303","Arua",2013,56
"d303","Arua",2014,54
"d303","Arua",2015,49.4
"d303","Arua",2016,40
"d217","Budaka",2010,53
"d217","Budaka",2011,59
"d217","Budaka",2012,
"d217","Budaka",2013,53
"d217","Budaka",2014,51
"d217","Budaka",2015,43.9
"d217","Budaka",2016,34
"d218","Bududa",2010,44
"d218","Bududa",2011,56
"d218","Bududa",2012,
"d218","Bududa",2013,43
"d218","Bududa",2014,49
"d218","Bududa",2015,39.5
"d218","Bududa",2016,37
"d201","Bugiri",2010,49
"d201","Bugiri",2011,55
"d201","Bugiri",2012,
"d201","Bugiri",2013,42
"d201","Bugiri",2014,39
"d201","Bugiri",2015,41.6
"d201","Bugiri",2016,30
"d420","Buhweju",2010,69
"d420","Buhweju",2011,65
"d420","Buhweju",2012,
"d420","Buhweju",2013,61
"d420","Buhweju",2014,63
"d420","Buhweju",2015,60.5
"d420","Buhweju",2016,66
"d117","Buikwe",2010,55
