"district_id","district_name","year","value"
"d314","Abim",2010,50
"d314","Abim",2011,
"d314","Abim",2012,43
"d314","Abim",2013,55
"d314","Abim",2014,63
"d314","Abim",2015,37
"d314","Abim",2016,73
"d301","Adjumani",2010,20
"d301","Adjumani",2011,
"d301","Adjumani",2012,20
"d301","Adjumani",2013,34
"d301","Adjumani",2014,27
"d301","Adjumani",2015,28
"d301","Adjumani",2016,25
"d322","Agago",2010,24
"d322","Agago",2011,
"d322","Agago",2012,26
"d322","Agago",2013,76
"d322","Agago",2014,40
"d322","Agago",2015,51
"d322","Agago",2016,33
"d323","Alebtong",2010,15
"d323","Alebtong",2011,
"d323","Alebtong",2012,13
"d323","Alebtong",2013,20
"d323","Alebtong",2014,30
"d323","Alebtong",2015,20
"d323","Alebtong",2016,21
"d315","Amolatar",2010,12
"d315","Amolatar",2011,
"d315","Amolatar",2012,16
"d315","Amolatar",2013,33
"d315","Amolatar",2014,41
"d315","Amolatar",2015,40
"d315","Amolatar",2016,22
"d324","Amudat",2010,18
"d324","Amudat",2011,
"d324","Amudat",2012,8
"d324","Amudat",2013,44
"d324","Amudat",2014,17
"d324","Amudat",2015,14
"d324","Amudat",2016,29
"d216","Amuria",2010,33
"d216","Amuria",2011,
"d216","Amuria",2012,26
"d216","Amuria",2013,41
"d216","Amuria",2014,24
"d216","Amuria",2015,34
"d216","Amuria",2016,28
"d316","Amuru",2010,23
"d316","Amuru",2011,
"d316","Amuru",2012,26
"d316","Amuru",2013,114
"d316","Amuru",2014,66
"d316","Amuru",2015,173
"d316","Amuru",2016,55
"d302","Apac",2010,16
"d302","Apac",2011,
"d302","Apac",2012,13
"d302","Apac",2013,19
"d302","Apac",2014,15
"d302","Apac",2015,25
"d302","Apac",2016,18
"d303","Arua",2010,21
"d303","Arua",2011,
"d303","Arua",2012,22
"d303","Arua",2013,33
"d303","Arua",2014,31
"d303","Arua",2015,28
"d303","Arua",2016,24
"d217","Budaka",2010,31
"d217","Budaka",2011,
"d217","Budaka",2012,32
"d217","Budaka",2013,48
"d217","Budaka",2014,66
"d217","Budaka",2015,49
"d217","Budaka",2016,91
"d218","Bududa",2010,72
"d218","Bududa",2011,
"d218","Bududa",2012,58
"d218","Bududa",2013,93
"d218","Bududa",2014,66
"d218","Bududa",2015,87
"d218","Bududa",2016,74
"d201","Bugiri",2010,66
"d201","Bugiri",2011,
"d201","Bugiri",2012,47
"d201","Bugiri",2013,55
"d201","Bugiri",2014,53
"d201","Bugiri",2015,38
"d201","Bugiri",2016,35
"d420","Buhweju",2010,26
"d420","Buhweju",2011,
"d420","Buhweju",2012,24
"d420","Buhweju",2013,39
"d420","Buhweju",2014,34
"d420","Buhweju",2015,32
"d420","Buhweju",2016,20
"d117","Buikwe",2010,46
"d117","Buikwe",2011,
"d117","Buikwe",2012,50
"d117","Buikwe",2013,58
"d117","Buikwe",2014,83
"d117","Buikwe",2015,45
"d117","Buikwe",2016,49
"d219","Bukedea",2010,62
"d219","Bukedea",2011,
"d219","Bukedea",2012,36
"d219","Bukedea",2013,48
"d219","Bukedea",2014,41
"d219","Bukedea",2015,38
"d219","Bukedea",2016,35
"d118","Bukomansimbi",2010,41
"d118","Bukomansimbi",2011,
"d118","Bukomansimbi",2012,16
"d118","Bukomansimbi",2013,45
"d118","Bukomansimbi",2014,53
"d118","Bukomansimbi",2015,39
"d118","Bukomansimbi",2016,50
"d220","Bukwo",2010,41
"d220","Bukwo",2011,
"d220","Bukwo",2012,41
"d220","Bukwo",2013,22
"d220","Bukwo",2014,45
"d220","Bukwo",2015,40
"d220","Bukwo",2016,39
"d225","Bulambuli",2010,71
"d225","Bulambuli",2011,
"d225","Bulambuli",2012,41
"d225","Bulambuli",2013,73
"d225","Bulambuli",2014,81
"d225","Bulambuli",2015,69
"d225","Bulambuli",2016,62
"d416","Buliisa",2010,58
"d416","Buliisa",2011,
"d416","Buliisa",2012,23
"d416","Buliisa",2013,83
"d416","Buliisa",2014,24
"d416","Buliisa",2015,71
"d416","Buliisa",2016,38
"d401","Bundibugyo",2010,23
"d401","Bundibugyo",2011,
"d401","Bundibugyo",2012,35
"d401","Bundibugyo",2013,40
"d401","Bundibugyo",2014,29
"d401","Bundibugyo",2015,43
"d401","Bundibugyo",2016,41
"d402","Bushenyi",2010,21
"d402","Bushenyi",2011,
"d402","Bushenyi",2012,21
"d402","Bushenyi",2013,51
"d402","Bushenyi",2014,42
"d402","Bushenyi",2015,33
"d402","Bushenyi",2016,37
"d202","Busia",2010,53
"d202","Busia",2011,
"d202","Busia",2012,49
"d202","Busia",2013,80
"d202","Busia",2014,45
"d202","Busia",2015,39
"d202","Busia",2016,45
"d221","Butaleja",2010,33
"d221","Butaleja",2011,
"d221","Butaleja",2012,45
"d221","Butaleja",2013,64
"d221","Butaleja",2014,49
"d221","Butaleja",2015,59
"d221","Butaleja",2016,36
"d119","Butambala",2010,31
"d119","Butambala",2011,
"d119","Butambala",2012,16
"d119","Butambala",2013,35
"d119","Butambala",2014,39
"d119","Butambala",2015,27
"d119","Butambala",2016,25
"d120","Buvuma",2010,14
"d120","Buvuma",2011,
"d120","Buvuma",2012,32
"d120","Buvuma",2013,34
"d120","Buvuma",2014,37
"d120","Buvuma",2015,23
"d120","Buvuma",2016,72
"d226","Buyende",2010,46
"d226","Buyende",2011,
"d226","Buyende",2012,40
"d226","Buyende",2013,53
"d226","Buyende",2014,57
"d226","Buyende",2015,66
"d226","Buyende",2016,39
"d317","Dokolo",2010,13
"d317","Dokolo",2011,
"d317","Dokolo",2012,13
"d317","Dokolo",2013,33
"d317","Dokolo",2014,22
"d317","Dokolo",2015,29
"d317","Dokolo",2016,37
"d121","Gomba",2010,28
"d121","Gomba",2011,
"d121","Gomba",2012,35
"d121","Gomba",2013,56
"d121","Gomba",2014,35
"d121","Gomba",2015,66
"d121","Gomba",2016,38
"d304","Gulu",2010,46
"d304","Gulu",2011,
"d304","Gulu",2012,27
"d304","Gulu",2013,35
"d304","Gulu",2014,33
"d304","Gulu",2015,29
"d304","Gulu",2016,34
"d403","Hoima",2010,23
"d403","Hoima",2011,
"d403","Hoima",2012,28
"d403","Hoima",2013,49
"d403","Hoima",2014,34
"d403","Hoima",2015,34
"d403","Hoima",2016,35
"d417","Ibanda",2010,26
"d417","Ibanda",2011,
"d417","Ibanda",2012,27
"d417","Ibanda",2013,42
"d417","Ibanda",2014,28
"d417","Ibanda",2015,28
"d417","Ibanda",2016,29
"d203","Iganga",2010,58
"d203","Iganga",2011,
"d203","Iganga",2012,35
"d203","Iganga",2013,45
"d203","Iganga",2014,47
"d203","Iganga",2015,49
"d203","Iganga",2016,51
"d418","Isingiro",2010,27
"d418","Isingiro",2011,
"d418","Isingiro",2012,28
"d418","Isingiro",2013,46
"d418","Isingiro",2014,30
"d418","Isingiro",2015,29
"d418","Isingiro",2016,33
"d204","Jinja",2010,38
"d204","Jinja",2011,
"d204","Jinja",2012,26
"d204","Jinja",2013,42
"d204","Jinja",2014,34
"d204","Jinja",2015,29
"d204","Jinja",2016,29
"d318","Kaabong",2010,72
"d318","Kaabong",2011,
"d318","Kaabong",2012,13
"d318","Kaabong",2013,32
"d318","Kaabong",2014,19
"d318","Kaabong",2015,16
"d318","Kaabong",2016,19
"d404","Kabale",2010,33
"d404","Kabale",2011,
"d404","Kabale",2012,38
"d404","Kabale",2013,53
"d404","Kabale",2014,35
"d404","Kabale",2015,32
"d404","Kabale",2016,38
"d405","Kabarole",2010,27
"d405","Kabarole",2011,
"d405","Kabarole",2012,49
"d405","Kabarole",2013,50
"d405","Kabarole",2014,53
"d405","Kabarole",2015,44
"d405","Kabarole",2016,42
"d213","Kaberamaido",2010,25
"d213","Kaberamaido",2011,
"d213","Kaberamaido",2012,30
"d213","Kaberamaido",2013,43
"d213","Kaberamaido",2014,33
"d213","Kaberamaido",2015,35
"d213","Kaberamaido",2016,27
"d101","Kalangala",2010,8
"d101","Kalangala",2011,
"d101","Kalangala",2012,8
"d101","Kalangala",2013,14
"d101","Kalangala",2014,10
"d101","Kalangala",2015,14
"d101","Kalangala",2016,10
"d222","Kaliro",2010,45
"d222","Kaliro",2011,
"d222","Kaliro",2012,38
"d222","Kaliro",2013,66
"d222","Kaliro",2014,51
"d222","Kaliro",2015,86
"d222","Kaliro",2016,59
"d122","Kalungu",2010,30
"d122","Kalungu",2011,
"d122","Kalungu",2012,24
"d122","Kalungu",2013,45
"d122","Kalungu",2014,35
"d122","Kalungu",2015,30
"d122","Kalungu",2016,30
"d102","Kampala",2010,53
"d102","Kampala",2011,
"d102","Kampala",2012,60
"d102","Kampala",2013,81
"d102","Kampala",2014,56
"d102","Kampala",2015,61
"d102","Kampala",2016,67
"d205","Kamuli",2010,41
"d205","Kamuli",2011,
"d205","Kamuli",2012,33
"d205","Kamuli",2013,60
"d205","Kamuli",2014,41
"d205","Kamuli",2015,46
"d205","Kamuli",2016,44
"d413","Kamwenge",2010,25
"d413","Kamwenge",2011,
"d413","Kamwenge",2012,25
"d413","Kamwenge",2013,40
"d413","Kamwenge",2014,48
"d413","Kamwenge",2015,35
"d413","Kamwenge",2016,34
"d414","Kanungu",2010,20
"d414","Kanungu",2011,
"d414","Kanungu",2012,17
"d414","Kanungu",2013,36
"d414","Kanungu",2014,31
"d414","Kanungu",2015,23
"d414","Kanungu",2016,31
"d206","Kapchorwa",2010,43
"d206","Kapchorwa",2011,
