"district_id","district_name","year","value"
"d314","Abim",2010,27.4
"d314","Abim",2011,31
"d314","Abim",2012,32
"d314","Abim",2013,37
"d314","Abim",2014,10
"d314","Abim",2015,12
"d314","Abim",2016,12
"d301","Adjumani",2010,8.1
"d301","Adjumani",2011,6
"d301","Adjumani",2012,6
"d301","Adjumani",2013,6
"d301","Adjumani",2014,13
"d301","Adjumani",2015,7
"d301","Adjumani",2016,7
"d322","Agago",2010,7.9
"d322","Agago",2011,9
"d322","Agago",2012,9
"d322","Agago",2013,11
"d322","Agago",2014,26
"d322","Agago",2015,11
"d322","Agago",2016,12
"d323","Alebtong",2010,7.4
"d323","Alebtong",2011,7
"d323","Alebtong",2012,8
"d323","Alebtong",2013,10
"d323","Alebtong",2014,33
"d323","Alebtong",2015,6
"d323","Alebtong",2016,6
"d315","Amolatar",2010,17.5
"d315","Amolatar",2011,13
"d315","Amolatar",2012,16
"d315","Amolatar",2013,19
"d315","Amolatar",2014,7
"d315","Amolatar",2015,12
"d315","Amolatar",2016,9
"d324","Amudat",2010,3.4
"d324","Amudat",2011,1
"d324","Amudat",2012,1
"d324","Amudat",2013,1
"d324","Amudat",2014,29
"d324","Amudat",2015,
"d324","Amudat",2016,2
"d216","Amuria",2010,9.9
"d216","Amuria",2011,11
"d216","Amuria",2012,12
"d216","Amuria",2013,13
"d216","Amuria",2014,10
"d216","Amuria",2015,15
"d216","Amuria",2016,14
"d316","Amuru",2010,10.2
"d316","Amuru",2011,12
"d316","Amuru",2012,13
"d316","Amuru",2013,14
"d316","Amuru",2014,18
"d316","Amuru",2015,10
"d316","Amuru",2016,9
"d302","Apac",2010,10.6
"d302","Apac",2011,10
"d302","Apac",2012,9
"d302","Apac",2013,9
"d302","Apac",2014,46
"d302","Apac",2015,6
"d302","Apac",2016,6
"d303","Arua",2010,21
"d303","Arua",2011,19
"d303","Arua",2012,18
"d303","Arua",2013,19
"d303","Arua",2014,35
"d303","Arua",2015,14
"d303","Arua",2016,15
"d217","Budaka",2010,36.3
"d217","Budaka",2011,35
"d217","Budaka",2012,39
"d217","Budaka",2013,41
"d217","Budaka",2014,17
"d217","Budaka",2015,34
"d217","Budaka",2016,38
"d218","Bududa",2010,16.4
"d218","Bududa",2011,19
"d218","Bududa",2012,20
"d218","Bududa",2013,17
"d218","Bududa",2014,14
"d218","Bududa",2015,16
"d218","Bududa",2016,16
"d201","Bugiri",2010,23.1
"d201","Bugiri",2011,19
"d201","Bugiri",2012,20
"d201","Bugiri",2013,21
"d201","Bugiri",2014,33
"d201","Bugiri",2015,17
"d201","Bugiri",2016,22
"d420","Buhweju",2010,12.4
"d420","Buhweju",2011,13
"d420","Buhweju",2012,16
"d420","Buhweju",2013,16
"d420","Buhweju",2014,36
"d420","Buhweju",2015,12
"d420","Buhweju",2016,13
"d117","Buikwe",2010,28.5
"d117","Buikwe",2011,20
"d117","Buikwe",2012,24
"d117","Buikwe",2013,30
"d117","Buikwe",2014,24
"d117","Buikwe",2015,28
"d117","Buikwe",2016,33
"d219","Bukedea",2010,20.4
"d219","Bukedea",2011,24
"d219","Bukedea",2012,26
"d219","Bukedea",2013,26
"d219","Bukedea",2014,32
"d219","Bukedea",2015,18
"d219","Bukedea",2016,18
"d118","Bukomansimbi",2010,22.5
"d118","Bukomansimbi",2011,19
"d118","Bukomansimbi",2012,23
"d118","Bukomansimbi",2013,24
"d118","Bukomansimbi",2014,45
"d118","Bukomansimbi",2015,22
"d118","Bukomansimbi",2016,33
