"district_id","district_name","year","budget_type","value"
"d18974","Baringo",2015,"actual",7.19641440965129
"d18974","Baringo",2016,"actual",7.21263154302582
"d18974","Baringo",2017,"actual",7.78902230174574
"d18974","Baringo",2018,"actual",5.12133939469663
"d18975","Bomet",2015,"actual",5.02354183377064
"d18975","Bomet",2016,"actual",7.75606552721722
"d18975","Bomet",2017,"actual",6.86844005527935
"d18975","Bomet",2018,"actual",5.22115219434311
"d18987","Bungoma",2015,"actual",1.98500504543692
"d18987","Bungoma",2016,"actual",
"d18987","Bungoma",2017,"actual",1.97381180283153
"d18987","Bungoma",2018,"actual",
"d18988","Busia",2015,"actual",3.71723180011448
"d18988","Busia",2016,"actual",5.25369175113966
"d18988","Busia",2017,"actual",4.97381575815282
"d18988","Busia",2018,"actual",5.11428197588337
"d18976","Elgeyo-Marakwet",2015,"actual",4.39236059863624
"d18976","Elgeyo-Marakwet",2016,"actual",
"d18976","Elgeyo-Marakwet",2017,"actual",
"d18976","Elgeyo-Marakwet",2018,"actual",
"d18955","Embu",2015,"actual",
"d18955","Embu",2016,"actual",
"d18955","Embu",2017,"actual",
"d18955","Embu",2018,"actual",1.99253318584071
"d18965","Garissa",2015,"actual",11.4702404414663
"d18965","Garissa",2016,"actual",13.2042038372235
"d18965","Garissa",2017,"actual",10.3881518916263
"d18965","Garissa",2018,"actual",4.57100348435269
"d18968","Homa Bay",2015,"actual",3.68584856159466
"d18968","Homa Bay",2016,"actual",6.3357934154284
"d18968","Homa Bay",2017,"actual",5.62392822786399
"d18968","Homa Bay",2018,"actual",4.55078136387399
"d18956","Isiolo",2015,"actual",7.47893135029134
"d18956","Isiolo",2016,"actual",4.60796273705223
"d18956","Isiolo",2017,"actual",5.70187743697503
"d18956","Isiolo",2018,"actual",4.27006325678945
"d18991","Kajiado",2015,"actual",3.93709298836984
"d18991","Kajiado",2016,"actual",5.22279611310514
"d18991","Kajiado",2017,"actual",4.77448235942559
"d18991","Kajiado",2018,"actual",4.49353319120035
"d18989","Kakamega",2015,"actual",1.7909016479928
"d18989","Kakamega",2016,"actual",1.68507956565613
"d18989","Kakamega",2017,"actual",1.19353220619043
"d18989","Kakamega",2018,"actual",1.49451341533968
"d18977","Kericho",2015,"actual",
