"district_id","district_name","year","value"
"d18974","Baringo",2016,39.6
"d18975","Bomet",2016,48.8
"d18987","Bungoma",2016,35.7
"d18988","Busia",2016,69.3
"d18976","Elgeyo-Marakwet",2016,43.4
"d18955","Embu",2016,28.2
"d18965","Garissa",2016,65.5
"d18968","Homa Bay",2016,33.5
"d18956","Isiolo",2016,51.9
"d18991","Kajiado",2016,40.7
"d18989","Kakamega",2016,35.8
"d18977","Kericho",2016,30.3
"d18943","Kiambu",2016,23.3
"d18949","Kilifi",2016,46.4
"d18944","Kirinyaga",2016,20
"d18969","Kisii",2016,41.7
"d18970","Kisumu",2016,33.9
"d18957","Kitui",2016,47.5
"d18950","Kwale",2016,47.4
"d18978","Laikipia",2016,45.9
"d18951","Lamu",2016,28.5
"d18958","Machakos",2016,23.3
"d18959","Makueni",2016,34.8
"d18966","Mandera",2016,77.6
"d18960","Marsabit",2016,63.7
"d18961","Meru",2016,19.4
"d18971","Migori",2016,41.2
"d18952","Mombasa",2016,27.1
"d18946","Murang'a",2016,25.3
"d18964","Nairobi",2016,16.7
"d18979","Nakuru",2016,29.1
"d18980","Nandi",2016,36
"d18981","Narok",2016,22.6
"d18962","Nithi",2016,23.6
"d18972","Nyamira",2016,32.7
"d18947","Nyandarua",2016,34.8
"d18948","Nyeri",2016,19.3
"d18982","Samburu",2016,75.8
"d18973","Siaya",2016,33.8
"d18953","Taita Taveta",2016,32.3
"d18954","Tana River",2016,62.2
"d18983","Trans-Nzoia",2016,34
"d18984","Turkana",2016,79.4
"d18985","Uasin Gishu",2016,41
"d18990","Vihiga",2016,43.2
"d18967","Wajir",2016,62.6
"d18986","West Pokot",2016,57.4
