"district_id","district_name","year","value"
"d314","Abim",2010,55
"d314","Abim",2011,31
"d314","Abim",2012,46
"d314","Abim",2013,61
"d314","Abim",2014,52
"d314","Abim",2015,37
"d314","Abim",2016,57
"d301","Adjumani",2010,21
"d301","Adjumani",2011,17
"d301","Adjumani",2012,18
"d301","Adjumani",2013,32
"d301","Adjumani",2014,30
"d301","Adjumani",2015,23
"d301","Adjumani",2016,22
"d322","Agago",2010,25
"d322","Agago",2011,23
"d322","Agago",2012,22
"d322","Agago",2013,68
"d322","Agago",2014,36
"d322","Agago",2015,38
"d322","Agago",2016,31
"d323","Alebtong",2010,14
"d323","Alebtong",2011,12
"d323","Alebtong",2012,14
"d323","Alebtong",2013,20
"d323","Alebtong",2014,26
"d323","Alebtong",2015,20
"d323","Alebtong",2016,19
"d315","Amolatar",2010,12
"d315","Amolatar",2011,12
"d315","Amolatar",2012,17
"d315","Amolatar",2013,30
"d315","Amolatar",2014,41
"d315","Amolatar",2015,31
"d315","Amolatar",2016,20
"d324","Amudat",2010,18
"d324","Amudat",2011,7
"d324","Amudat",2012,8
"d324","Amudat",2013,44
"d324","Amudat",2014,17
"d324","Amudat",2015,14
"d324","Amudat",2016,29
"d216","Amuria",2010,37
"d216","Amuria",2011,32
"d216","Amuria",2012,24
"d216","Amuria",2013,40
"d216","Amuria",2014,30
"d216","Amuria",2015,30
"d216","Amuria",2016,31
"d316","Amuru",2010,23
"d316","Amuru",2011,22
"d316","Amuru",2012,25
"d316","Amuru",2013,67
"d316","Amuru",2014,32
"d316","Amuru",2015,87
"d316","Amuru",2016,45
"d302","Apac",2010,15
"d302","Apac",2011,13
"d302","Apac",2012,13
"d302","Apac",2013,19
"d302","Apac",2014,15
"d302","Apac",2015,25
"d302","Apac",2016,18
"d303","Arua",2010,23
"d303","Arua",2011,19
"d303","Arua",2012,19
"d303","Arua",2013,31
"d303","Arua",2014,32
"d303","Arua",2015,27
"d303","Arua",2016,23
"d217","Budaka",2010,36
"d217","Budaka",2011,33
"d217","Budaka",2012,42
"d217","Budaka",2013,60
"d217","Budaka",2014,67
"d217","Budaka",2015,59
"d217","Budaka",2016,70
"d218","Bududa",2010,64
"d218","Bududa",2011,50
"d218","Bududa",2012,46
"d218","Bududa",2013,75
"d218","Bududa",2014,54
"d218","Bududa",2015,74
