"district_id","district_name","year","value"
"d314","Abim",2011,66.4
"d314","Abim",2012,69.1
"d314","Abim",2013,74.1
"d314","Abim",2014,81.3
"d314","Abim",2015,71.8
"d314","Abim",2016,67.6
"d301","Adjumani",2011,42.7
"d301","Adjumani",2012,47.2
"d301","Adjumani",2013,49.4
"d301","Adjumani",2014,65
"d301","Adjumani",2015,70.6
"d301","Adjumani",2016,80.9
"d322","Agago",2011,54.2
"d322","Agago",2012,53.4
"d322","Agago",2013,66
"d322","Agago",2014,73.9
"d322","Agago",2015,80.3
"d322","Agago",2016,68.5
"d323","Alebtong",2011,
"d323","Alebtong",2012,35.3
"d323","Alebtong",2013,53.8
"d323","Alebtong",2014,71
"d323","Alebtong",2015,70.3
"d323","Alebtong",2016,64.1
"d315","Amolatar",2011,51.3
"d315","Amolatar",2012,39.1
"d315","Amolatar",2013,66.7
"d315","Amolatar",2014,78.2
"d315","Amolatar",2015,77.9
"d315","Amolatar",2016,63
"d324","Amudat",2011,23.2
"d324","Amudat",2012,28.3
"d324","Amudat",2013,30.9
"d324","Amudat",2014,35.8
"d324","Amudat",2015,46.6
"d324","Amudat",2016,46.8
"d216","Amuria",2011,47
"d216","Amuria",2012,61.8
"d216","Amuria",2013,47.3
"d216","Amuria",2014,62.4
"d216","Amuria",2015,76.1
"d216","Amuria",2016,71.1
"d316","Amuru",2011,57.6
"d316","Amuru",2012,60.1
"d316","Amuru",2013,60.1
"d316","Amuru",2014,73.9
"d316","Amuru",2015,73.6
"d316","Amuru",2016,69.9
"d302","Apac",2011,55.3
"d302","Apac",2012,58.9
"d302","Apac",2013,59.9
"d302","Apac",2014,77.1
"d302","Apac",2015,76.1
"d302","Apac",2016,64.8
"d303","Arua",2011,52.7
"d303","Arua",2012,48.5
"d303","Arua",2013,57.8
"d303","Arua",2014,71.4
"d303","Arua",2015,75
"d303","Arua",2016,67.9
"d217","Budaka",2011,61.3
"d217","Budaka",2012,60.7
"d217","Budaka",2013,67
"d217","Budaka",2014,77.6
"d217","Budaka",2015,71
"d217","Budaka",2016,61
"d218","Bududa",2011,62.7
"d218","Bududa",2012,57.9
"d218","Bududa",2013,56.4
"d218","Bududa",2014,71.9
"d218","Bududa",2015,68
"d218","Bududa",2016,61
"d201","Bugiri",2011,52.8
"d201","Bugiri",2012,44.9
"d201","Bugiri",2013,59.5
"d201","Bugiri",2014,68.4
"d201","Bugiri",2015,71.7
"d201","Bugiri",2016,65.6
"d420","Buhweju",2011,40.1
"d420","Buhweju",2012,51.8
"d420","Buhweju",2013,56.5
"d420","Buhweju",2014,67.5
"d420","Buhweju",2015,62.2
"d420","Buhweju",2016,69.8
"d117","Buikwe",2011,46.2
"d117","Buikwe",2012,55.8
"d117","Buikwe",2013,63.1
"d117","Buikwe",2014,72.4
"d117","Buikwe",2015,75.7
"d117","Buikwe",2016,63
"d219","Bukedea",2011,56
"d219","Bukedea",2012,64
"d219","Bukedea",2013,62.6
"d219","Bukedea",2014,72.6
"d219","Bukedea",2015,69.6
"d219","Bukedea",2016,65.2
"d118","Bukomansimbi",2011,50.2
"d118","Bukomansimbi",2012,44.5
"d118","Bukomansimbi",2013,49.7
"d118","Bukomansimbi",2014,71.4
"d118","Bukomansimbi",2015,71.6
"d118","Bukomansimbi",2016,67
"d220","Bukwo",2011,58.9
"d220","Bukwo",2012,56.3
"d220","Bukwo",2013,55.5
"d220","Bukwo",2014,76.2
"d220","Bukwo",2015,67.7
"d220","Bukwo",2016,66.6
