id,year,value
d101,2005,100
d102,2005,101
d103,2005,102
d104,2005,103
d105,2005,104
d106,2005,105
d107,2005,106
d108,2005,107
d109,2005,108
d110,2005,109
d111,2005,110
d112,2005,111
d113,2005,112
d114,2005,113
d115,2005,114
d116,2005,115
d117,2005,116
d118,2005,117
d119,2005,118
d120,2005,119
d121,2005,120
d122,2005,121
d123,2005,122
d124,2005,123
d201,2005,124
d202,2005,125
d203,2005,126
d204,2005,127
d205,2005,128
d206,2005,129
d207,2005,130
d208,2005,131
d209,2005,132
d210,2005,133
d211,2005,134
d212,2005,135
d213,2005,136
d214,2005,137
d215,2005,138
d216,2005,139
d217,2005,140
d218,2005,141
d219,2005,142
d220,2005,143
d221,2005,144
d222,2005,145
d223,2005,146
d224,2005,147
d225,2005,148
d226,2005,149
d227,2005,150
d228,2005,151
d229,2005,152
d230,2005,153
d231,2005,154
d232,2005,155
d301,2005,156
d302,2005,157
d303,2005,158
d304,2005,159
d305,2005,160
d306,2005,161
d307,2005,162
d308,2005,163
d309,2005,164
d310,2005,165
d311,2005,166
d312,2005,167
d313,2005,168
d314,2005,169
d315,2005,170
d316,2005,171
d317,2005,172
d318,2005,173
d319,2005,174
d320,2005,175
d321,2005,176
d322,2005,177
d323,2005,178
d324,2005,179
d325,2005,180
d326,2005,181
d327,2005,182
d328,2005,183
d329,2005,184
d330,2005,185
d401,2005,186
d402,2005,187
d403,2005,188
d404,2005,189
d405,2005,190
d406,2005,191
d407,2005,192
d408,2005,193
d409,2005,194
d410,2005,195
d411,2005,196
d412,2005,197
d413,2005,198
d414,2005,199
d415,2005,200
d416,2005,201
d417,2005,202
d418,2005,203
d419,2005,204
d420,2005,205
d421,2005,206
d422,2005,207
d423,2005,208
d424,2005,209
d425,2005,210
d426,2005,211
