"district_id","district_name","year","value"
"d314","Abim",2010,88
"d314","Abim",2011,
"d314","Abim",2012,67
"d314","Abim",2013,59
"d314","Abim",2014,56
"d314","Abim",2015,51
"d314","Abim",2016,140
"d301","Adjumani",2010,50
"d301","Adjumani",2011,
"d301","Adjumani",2012,69
"d301","Adjumani",2013,47
"d301","Adjumani",2014,43
"d301","Adjumani",2015,40
"d301","Adjumani",2016,41
"d322","Agago",2010,60
"d322","Agago",2011,
"d322","Agago",2012,66
"d322","Agago",2013,64
"d322","Agago",2014,54
"d322","Agago",2015,45
"d322","Agago",2016,45
"d323","Alebtong",2010,46
"d323","Alebtong",2011,
"d323","Alebtong",2012,36
"d323","Alebtong",2013,89
"d323","Alebtong",2014,50
"d323","Alebtong",2015,40
"d323","Alebtong",2016,46
"d315","Amolatar",2010,39
"d315","Amolatar",2011,
"d315","Amolatar",2012,42
"d315","Amolatar",2013,89
"d315","Amolatar",2014,59
"d315","Amolatar",2015,46
"d315","Amolatar",2016,34
"d324","Amudat",2010,41
"d324","Amudat",2011,
"d324","Amudat",2012,25
"d324","Amudat",2013,29
"d324","Amudat",2014,28
"d324","Amudat",2015,14
"d324","Amudat",2016,36
"d216","Amuria",2010,50
"d216","Amuria",2011,
"d216","Amuria",2012,55
"d216","Amuria",2013,62
"d216","Amuria",2014,46
"d216","Amuria",2015,55
"d216","Amuria",2016,42
"d316","Amuru",2010,36
"d316","Amuru",2011,
"d316","Amuru",2012,58
"d316","Amuru",2013,77
"d316","Amuru",2014,55
"d316","Amuru",2015,87
"d316","Amuru",2016,54
"d302","Apac",2010,43
"d302","Apac",2011,
"d302","Apac",2012,49
"d302","Apac",2013,43
"d302","Apac",2014,32
"d302","Apac",2015,27
"d302","Apac",2016,38
"d303","Arua",2010,48
"d303","Arua",2011,
"d303","Arua",2012,46
"d303","Arua",2013,51
"d303","Arua",2014,47
"d303","Arua",2015,41
"d303","Arua",2016,39
"d217","Budaka",2010,55
"d217","Budaka",2011,
"d217","Budaka",2012,56
"d217","Budaka",2013,89
"d217","Budaka",2014,78
"d217","Budaka",2015,64
"d217","Budaka",2016,103
"d218","Bududa",2010,57
"d218","Bududa",2011,
"d218","Bududa",2012,99
"d218","Bududa",2013,67
"d218","Bududa",2014,56
"d218","Bududa",2015,68
"d218","Bududa",2016,75
"d201","Bugiri",2010,77
"d201","Bugiri",2011,
"d201","Bugiri",2012,79
"d201","Bugiri",2013,71
"d201","Bugiri",2014,46
"d201","Bugiri",2015,44
"d201","Bugiri",2016,41
"d420","Buhweju",2010,45
"d420","Buhweju",2011,
"d420","Buhweju",2012,37
"d420","Buhweju",2013,48
"d420","Buhweju",2014,34
"d420","Buhweju",2015,49
"d420","Buhweju",2016,39
"d117","Buikwe",2010,45
"d117","Buikwe",2011,
"d117","Buikwe",2012,59
"d117","Buikwe",2013,57
"d117","Buikwe",2014,68
"d117","Buikwe",2015,54
"d117","Buikwe",2016,60
"d219","Bukedea",2010,87
"d219","Bukedea",2011,
"d219","Bukedea",2012,67
"d219","Bukedea",2013,66
"d219","Bukedea",2014,62
"d219","Bukedea",2015,53
"d219","Bukedea",2016,58
"d118","Bukomansimbi",2010,42
"d118","Bukomansimbi",2011,
"d118","Bukomansimbi",2012,36
"d118","Bukomansimbi",2013,48
"d118","Bukomansimbi",2014,52
"d118","Bukomansimbi",2015,38
"d118","Bukomansimbi",2016,54
"d220","Bukwo",2010,56
"d220","Bukwo",2011,
"d220","Bukwo",2012,61
"d220","Bukwo",2013,68
"d220","Bukwo",2014,58
"d220","Bukwo",2015,52
"d220","Bukwo",2016,67
"d225","Bulambuli",2010,50
"d225","Bulambuli",2011,
"d225","Bulambuli",2012,52
"d225","Bulambuli",2013,153
"d225","Bulambuli",2014,53
"d225","Bulambuli",2015,46
