"id","entity-name","year","value"
"d314","Abim",2014,
"d301","Adjumani",2014,104.6
"d322","Agago",2014,101.5
"d323","Alebtong",2014,113.2
"d315","Amolatar",2014,113.2
"d324","Amudat",2014,112.6
"d216","Amuria",2014,119.1
"d316","Amuru",2014,104.9
"d302","Apac",2014,119.2
"d303","Arua",2014,103.2
"d217","Budaka",2014,115.1
"d218","Bududa",2014,115.1
"d201","Bugiri",2014,123
"d420","Buhweju",2014,112.6
"d117","Buikwe",2014,120.5
"d219","Bukedea",2014,110.2
"d118","Bukomansimbi",2014,132.2
"d220","Bukwo",2014,115.8
"d225","Bulambuli",2014,123.6
"d416","Buliisa",2014,112.7
"d401","Bundibugyo",2014,108.3
"d402","Bushenyi",2014,112.6
"d202","Busia",2014,115.9
"d221","Butaleja",2014,113.7
"d119","Butambala",2014,120.5
"d120","Buvuma",2014,
"d226","Buyende",2014,116.9
"d317","Dokolo",2014,113.2
"d121","Gomba",2014,
"d304","Gulu",2014,104.9
"d403","Hoima",2014,108.4
"d417","Ibanda",2014,111
"d203","Iganga",2014,132.8
"d418","Isingiro",2014,111
"d204","Jinja",2014,105.4
"d318","Kaabong",2014,
"d404","Kabale",2014,108.4
"d405","Kabarole",2014,109.4
"d213","Kaberamaido",2014,131
"d101","Kalangala",2014,44.4
"d222","Kaliro",2014,116.9
"d122","Kalungu",2014,132.2
"d102","Kampala",2014,64.2
"d205","Kamuli",2014,116.9
"d413","Kamwenge",2014,110.3
"d414","Kanungu",2014,121.7
"d206","Kapchorwa",2014,115.8
"d406","Kasese",2014,123.1
"d207","Katakwi",2014,119.1
"d112","Kayunga",2014,116.9
"d407","Kibaale",2014,109
"d103","Kiboga",2014,127.5
"d227","Kibuku",2014,116.7
"d419","Kiruhura",2014,111
"d421","Kiryandongo",2014,112.7
"d408","Kisoro",2014,102.6
"d305","Kitgum",2014,104.5
"d319","Koboko",2014,103.2
"d325","Kole",2014,119.2
"d306","Kotido",2014,113.2
"d208","Kumi",2014,110.2
"d228","Kween",2014,115.8
"d123","Kyankwanzi",2014,127.5
"d422","Kyegegwa",2014,108.3
"d415","Kyenjojo",2014,108.3
"d326","Lamwo",2014,104.5
"d307","Lira",2014,113.2
"d229","Luuka",2014,132.8
"d104","Luwero",2014,120.4
"d124","Lwengo",2014,132.2
"d114","Lyantonde",2014,131.5
"d223","Manafwa",2014,115.1
"d320","Maracha",2014,103.2
"d105","Masaka",2014,132.2
"d409","Masindi",2014,112.7
"d214","Mayuge",2014,129.3
"d209","Mbale",2014,115.1
"d410","Mbarara",2014,111
"d423","Mitooma",2014,112.6
"d115","Mityana",2014,110.3
"d308","Moroto",2014,87
"d309","Moyo",2014,100.5
"d106","Mpigi",2014,120.5
"d107","Mubende",2014,110.3
"d108","Mukono",2014,120.5
"d311","Nakapiripirit",2014,112.6
"d116","Nakaseke",2014,
"d109","Nakasongola",2014,116
"d230","Namayingo",2014,123
"d224","Namutumba",2014,132.8
"d327","Napak",2014,87
"d310","Nebbi",2014,102.8
"d231","Ngora",2014,110.2
"d424","Ntoroko",2014,108.3
"d411","Ntungamo",2014,
"d328","Nwoya",2014,104.9
"d329","Otuke",2014,113.2
"d321","Oyam",2014,119.2
"d312","Pader",2014,101.5
"d210","Pallisa",2014,116.7
"d110","Rakai",2014,116
"d425","Rubirizi",2014,112.6
"d412","Rukungiri",2014,120.8
"d232","Serere",2014,127.6
"d426","Sheema",2014,112.6
"d215","Sironko",2014,123.6
"d211","Soroti",2014,127.6
"d111","Ssembabule",2014,131.5
"d212","Tororo",2014,113.7
"d113","Wakiso",2014,91.3
"d313","Yumbe",2014,115.5
"d330","Zombo",2014,102.8
